Sexo;Provincias;Periodo;Total
Ambos sexos;45 Toledo;2004T2;10,56
Ambos sexos;45 Toledo;2004T3;9,67
Ambos sexos;45 Toledo;2004T4;10,27
Ambos sexos;45 Toledo;2005T1;9,42
Ambos sexos;45 Toledo;2005T2;10,34
Ambos sexos;45 Toledo;2005T3;8,31
Ambos sexos;45 Toledo;2005T4;9,48
Ambos sexos;45 Toledo;2006T1;8,97
Ambos sexos;45 Toledo;2006T2;7,70
Ambos sexos;45 Toledo;2006T3;7,69
Ambos sexos;45 Toledo;2006T4;7,42
Ambos sexos;45 Toledo;2007T1;7,08
Ambos sexos;45 Toledo;2007T2;7,19
Ambos sexos;45 Toledo;2007T3;6,47
Ambos sexos;45 Toledo;2007T4;7,67
Ambos sexos;45 Toledo;2008T1;10,04
Ambos sexos;45 Toledo;2008T2;10,65
Ambos sexos;45 Toledo;2008T3;11,88
Ambos sexos;45 Toledo;2008T4;15,96
Ambos sexos;45 Toledo;2009T1;19,62
Ambos sexos;45 Toledo;2009T2;21,66
Ambos sexos;45 Toledo;2009T3;20,65
Ambos sexos;45 Toledo;2009T4;19,55
Ambos sexos;45 Toledo;2010T1;21,65
Ambos sexos;45 Toledo;2010T2;21,50
Ambos sexos;45 Toledo;2010T3;20,69
Ambos sexos;45 Toledo;2010T4;23,10
Ambos sexos;45 Toledo;2011T1;23,64
Ambos sexos;45 Toledo;2011T2;24,81
Ambos sexos;45 Toledo;2011T3;22,28
Ambos sexos;45 Toledo;2011T4;24,75
Ambos sexos;45 Toledo;2012T1;27,89
Ambos sexos;45 Toledo;2012T2;28,22
Ambos sexos;45 Toledo;2012T3;28,25
Ambos sexos;45 Toledo;2012T4;30,69
Ambos sexos;45 Toledo;2013T1;32,16
Ambos sexos;45 Toledo;2013T2;32,39
Ambos sexos;45 Toledo;2013T3;31,83
Ambos sexos;45 Toledo;2013T4;31,85
Ambos sexos;45 Toledo;2014T1;32,88
Ambos sexos;45 Toledo;2014T2;28,93
Ambos sexos;45 Toledo;2014T3;27,84
Ambos sexos;45 Toledo;2014T4;28,07
Ambos sexos;45 Toledo;2015T1;29,13
Ambos sexos;45 Toledo;2015T2;28,84
Ambos sexos;45 Toledo;2015T3;24,86
Ambos sexos;45 Toledo;2015T4;27,91
Ambos sexos;45 Toledo;2016T1;27,77
Ambos sexos;45 Toledo;2016T2;26,08
Ambos sexos;45 Toledo;2016T3;24,31
Ambos sexos;45 Toledo;2016T4;23,44
Ambos sexos;45 Toledo;2017T1;22,65
Ambos sexos;45 Toledo;2017T2;22,08
Ambos sexos;45 Toledo;2017T3;18,59
Ambos sexos;45 Toledo;2017T4;20,33
Ambos sexos;45 Toledo;2018T1;21,89
Ambos sexos;45 Toledo;2018T2;20,45
Ambos sexos;45 Toledo;2018T3;18,03
Ambos sexos;45 Toledo;2018T4;17,50
Ambos sexos;45 Toledo;2019T1;16,62
Ambos sexos;45 Toledo;2019T2;17,86
Ambos sexos;45 Toledo;2019T3;16,49
Ambos sexos;45 Toledo;2019T4;16,47
Ambos sexos;45 Toledo;2020T1;18,29
Ambos sexos;45 Toledo;2020T2;16,90
Ambos sexos;45 Toledo;2020T3;20,31
Ambos sexos;45 Toledo;2020T4;19,85
Ambos sexos;45 Toledo;2021T1;16,71
Ambos sexos;45 Toledo;2021T2;18,28
Ambos sexos;45 Toledo;2021T3;16,79
Ambos sexos;45 Toledo;2021T4;13,87
Ambos sexos;45 Toledo;2022T1;13,31
Ambos sexos;45 Toledo;2022T2;15,69
Ambos sexos;45 Toledo;2022T3;15,99
Ambos sexos;45 Toledo;2022T4;15,75
Ambos sexos;45 Toledo;2023T1;17,06
Ambos sexos;45 Toledo;2023T2;13,62
Ambos sexos;45 Toledo;2023T3;11,99
Ambos sexos;45 Toledo;2023T4;11,89
Ambos sexos;45 Toledo;2024T1;15,78
Ambos sexos;45 Toledo;2024T2;14,45
Ambos sexos;45 Toledo;2024T3;13,54
Ambos sexos;46 Valencia/Val�ncia;2002T1;11,08
Ambos sexos;46 Valencia/Val�ncia;2002T2;12,29
Ambos sexos;46 Valencia/Val�ncia;2002T3;13,20
Ambos sexos;46 Valencia/Val�ncia;2002T4;11,80
Ambos sexos;46 Valencia/Val�ncia;2003T1;11,99
Ambos sexos;46 Valencia/Val�ncia;2003T2;11,73
Ambos sexos;46 Valencia/Val�ncia;2003T3;11,98
Ambos sexos;46 Valencia/Val�ncia;2003T4;10,36
Ambos sexos;46 Valencia/Val�ncia;2004T1;10,50
Ambos sexos;46 Valencia/Val�ncia;2004T2;9,94
Ambos sexos;46 Valencia/Val�ncia;2004T3;12,11
Ambos sexos;46 Valencia/Val�ncia;2004T4;10,56
Ambos sexos;46 Valencia/Val�ncia;2005T1;10,61
Ambos sexos;46 Valencia/Val�ncia;2005T2;9,30
Ambos sexos;46 Valencia/Val�ncia;2005T3;7,85
Ambos sexos;46 Valencia/Val�ncia;2005T4;7,08
Ambos sexos;46 Valencia/Val�ncia;2006T1;7,99
Ambos sexos;46 Valencia/Val�ncia;2006T2;7,54
Ambos sexos;46 Valencia/Val�ncia;2006T3;8,61
Ambos sexos;46 Valencia/Val�ncia;2006T4;7,60
Ambos sexos;46 Valencia/Val�ncia;2007T1;7,40
Ambos sexos;46 Valencia/Val�ncia;2007T2;7,96
Ambos sexos;46 Valencia/Val�ncia;2007T3;8,76
Ambos sexos;46 Valencia/Val�ncia;2007T4;7,85
Ambos sexos;46 Valencia/Val�ncia;2008T1;9,05
Ambos sexos;46 Valencia/Val�ncia;2008T2;10,38
Ambos sexos;46 Valencia/Val�ncia;2008T3;11,83
Ambos sexos;46 Valencia/Val�ncia;2008T4;13,70
Ambos sexos;46 Valencia/Val�ncia;2009T1;17,19
Ambos sexos;46 Valencia/Val�ncia;2009T2;20,75
Ambos sexos;46 Valencia/Val�ncia;2009T3;21,40
Ambos sexos;46 Valencia/Val�ncia;2009T4;21,41
Ambos sexos;46 Valencia/Val�ncia;2010T1;21,50
Ambos sexos;46 Valencia/Val�ncia;2010T2;22,89
Ambos sexos;46 Valencia/Val�ncia;2010T3;21,52
Ambos sexos;46 Valencia/Val�ncia;2010T4;20,90
Ambos sexos;46 Valencia/Val�ncia;2011T1;23,22
Ambos sexos;46 Valencia/Val�ncia;2011T2;22,64
Ambos sexos;46 Valencia/Val�ncia;2011T3;24,50
Ambos sexos;46 Valencia/Val�ncia;2011T4;23,94
Ambos sexos;46 Valencia/Val�ncia;2012T1;24,84
Ambos sexos;46 Valencia/Val�ncia;2012T2;26,18
Ambos sexos;46 Valencia/Val�ncia;2012T3;27,97
Ambos sexos;46 Valencia/Val�ncia;2012T4;27,41
Ambos sexos;46 Valencia/Val�ncia;2013T1;27,88
Ambos sexos;46 Valencia/Val�ncia;2013T2;29,06
Ambos sexos;46 Valencia/Val�ncia;2013T3;28,27
Ambos sexos;46 Valencia/Val�ncia;2013T4;25,43
Ambos sexos;46 Valencia/Val�ncia;2014T1;27,48
Ambos sexos;46 Valencia/Val�ncia;2014T2;25,94
Ambos sexos;46 Valencia/Val�ncia;2014T3;25,88
Ambos sexos;46 Valencia/Val�ncia;2014T4;22,21
Ambos sexos;46 Valencia/Val�ncia;2015T1;22,43
Ambos sexos;46 Valencia/Val�ncia;2015T2;22,05
Ambos sexos;46 Valencia/Val�ncia;2015T3;21,96
Ambos sexos;46 Valencia/Val�ncia;2015T4;20,79
Ambos sexos;46 Valencia/Val�ncia;2016T1;20,67
Ambos sexos;46 Valencia/Val�ncia;2016T2;20,55
Ambos sexos;46 Valencia/Val�ncia;2016T3;21,43
Ambos sexos;46 Valencia/Val�ncia;2016T4;20,24
Ambos sexos;46 Valencia/Val�ncia;2017T1;19,82
Ambos sexos;46 Valencia/Val�ncia;2017T2;19,06
Ambos sexos;46 Valencia/Val�ncia;2017T3;18,85
Ambos sexos;46 Valencia/Val�ncia;2017T4;16,43
Ambos sexos;46 Valencia/Val�ncia;2018T1;16,36
Ambos sexos;46 Valencia/Val�ncia;2018T2;15,66
Ambos sexos;46 Valencia/Val�ncia;2018T3;15,58
Ambos sexos;46 Valencia/Val�ncia;2018T4;13,17
Ambos sexos;46 Valencia/Val�ncia;2019T1;13,09
Ambos sexos;46 Valencia/Val�ncia;2019T2;14,00
Ambos sexos;46 Valencia/Val�ncia;2019T3;14,58
Ambos sexos;46 Valencia/Val�ncia;2019T4;12,93
Ambos sexos;46 Valencia/Val�ncia;2020T1;14,08
Ambos sexos;46 Valencia/Val�ncia;2020T2;16,06
Ambos sexos;46 Valencia/Val�ncia;2020T3;16,35
Ambos sexos;46 Valencia/Val�ncia;2020T4;14,65
Ambos sexos;46 Valencia/Val�ncia;2021T1;14,96
Ambos sexos;46 Valencia/Val�ncia;2021T2;16,40
Ambos sexos;46 Valencia/Val�ncia;2021T3;15,35
Ambos sexos;46 Valencia/Val�ncia;2021T4;12,14
Ambos sexos;46 Valencia/Val�ncia;2022T1;11,73
Ambos sexos;46 Valencia/Val�ncia;2022T2;12,44
Ambos sexos;46 Valencia/Val�ncia;2022T3;13,82
Ambos sexos;46 Valencia/Val�ncia;2022T4;12,22
Ambos sexos;46 Valencia/Val�ncia;2023T1;12,69
Ambos sexos;46 Valencia/Val�ncia;2023T2;11,47
Ambos sexos;46 Valencia/Val�ncia;2023T3;11,49
Ambos sexos;46 Valencia/Val�ncia;2023T4;12,23
Ambos sexos;46 Valencia/Val�ncia;2024T1;12,20
Ambos sexos;46 Valencia/Val�ncia;2024T2;10,57
Ambos sexos;46 Valencia/Val�ncia;2024T3;12,52
Ambos sexos;47 Valladolid;2002T1;14,76
Ambos sexos;47 Valladolid;2002T2;13,87
Ambos sexos;47 Valladolid;2002T3;12,57
Ambos sexos;47 Valladolid;2002T4;11,07
Ambos sexos;47 Valladolid;2003T1;12,77
Ambos sexos;47 Valladolid;2003T2;11,98
Ambos sexos;47 Valladolid;2003T3;13,59
Ambos sexos;47 Valladolid;2003T4;14,15
Ambos sexos;47 Valladolid;2004T1;14,47
Ambos sexos;47 Valladolid;2004T2;12,32
Ambos sexos;47 Valladolid;2004T3;12,43
Ambos sexos;47 Valladolid;2004T4;14,51
Ambos sexos;47 Valladolid;2005T1;11,06
Ambos sexos;47 Valladolid;2005T2;9,31
Ambos sexos;47 Valladolid;2005T3;7,89
Ambos sexos;47 Valladolid;2005T4;8,12
Ambos sexos;47 Valladolid;2006T1;8,45
Ambos sexos;47 Valladolid;2006T2;8,10
Ambos sexos;47 Valladolid;2006T3;7,53
Ambos sexos;47 Valladolid;2006T4;8,00
Ambos sexos;47 Valladolid;2007T1;7,27
Ambos sexos;47 Valladolid;2007T2;7,23
Ambos sexos;47 Valladolid;2007T3;6,92
Ambos sexos;47 Valladolid;2007T4;6,82
Ambos sexos;47 Valladolid;2008T1;8,16
Ambos sexos;47 Valladolid;2008T2;8,92
Ambos sexos;47 Valladolid;2008T3;8,75
Ambos sexos;47 Valladolid;2008T4;9,68
Ambos sexos;47 Valladolid;2009T1;12,19
Ambos sexos;47 Valladolid;2009T2;13,12
Ambos sexos;47 Valladolid;2009T3;11,70
Ambos sexos;47 Valladolid;2009T4;13,54
Ambos sexos;47 Valladolid;2010T1;15,00
Ambos sexos;47 Valladolid;2010T2;15,83
Ambos sexos;47 Valladolid;2010T3;15,05
Ambos sexos;47 Valladolid;2010T4;14,38
Ambos sexos;47 Valladolid;2011T1;15,48
Ambos sexos;47 Valladolid;2011T2;15,95
Ambos sexos;47 Valladolid;2011T3;17,23
Ambos sexos;47 Valladolid;2011T4;17,86
Ambos sexos;47 Valladolid;2012T1;19,05
Ambos sexos;47 Valladolid;2012T2;18,94
Ambos sexos;47 Valladolid;2012T3;17,82
Ambos sexos;47 Valladolid;2012T4;19,73
Ambos sexos;47 Valladolid;2013T1;20,58
Ambos sexos;47 Valladolid;2013T2;18,47
Ambos sexos;47 Valladolid;2013T3;19,15
Ambos sexos;47 Valladolid;2013T4;22,03
Ambos sexos;47 Valladolid;2014T1;20,22
Ambos sexos;47 Valladolid;2014T2;19,89
Ambos sexos;47 Valladolid;2014T3;15,83
Ambos sexos;47 Valladolid;2014T4;16,65
Ambos sexos;47 Valladolid;2015T1;16,28
Ambos sexos;47 Valladolid;2015T2;16,41
Ambos sexos;47 Valladolid;2015T3;16,04
Ambos sexos;47 Valladolid;2015T4;15,62
Ambos sexos;47 Valladolid;2016T1;16,10
Ambos sexos;47 Valladolid;2016T2;13,84
Ambos sexos;47 Valladolid;2016T3;12,50
Ambos sexos;47 Valladolid;2016T4;13,96
Ambos sexos;47 Valladolid;2017T1;13,44
Ambos sexos;47 Valladolid;2017T2;13,80
Ambos sexos;47 Valladolid;2017T3;13,74
Ambos sexos;47 Valladolid;2017T4;14,32
Ambos sexos;47 Valladolid;2018T1;12,06
Ambos sexos;47 Valladolid;2018T2;11,79
Ambos sexos;47 Valladolid;2018T3;9,86
Ambos sexos;47 Valladolid;2018T4;10,25
Ambos sexos;47 Valladolid;2019T1;11,45
Ambos sexos;47 Valladolid;2019T2;10,74
Ambos sexos;47 Valladolid;2019T3;11,91
Ambos sexos;47 Valladolid;2019T4;9,37
Ambos sexos;47 Valladolid;2020T1;9,55
Ambos sexos;47 Valladolid;2020T2;9,82
Ambos sexos;47 Valladolid;2020T3;11,70
Ambos sexos;47 Valladolid;2020T4;11,35
Ambos sexos;47 Valladolid;2021T1;12,82
Ambos sexos;47 Valladolid;2021T2;12,65
Ambos sexos;47 Valladolid;2021T3;9,65
Ambos sexos;47 Valladolid;2021T4;8,56
Ambos sexos;47 Valladolid;2022T1;9,40
Ambos sexos;47 Valladolid;2022T2;9,54
Ambos sexos;47 Valladolid;2022T3;7,50
Ambos sexos;47 Valladolid;2022T4;7,71
Ambos sexos;47 Valladolid;2023T1;9,84
Ambos sexos;47 Valladolid;2023T2;9,28
Ambos sexos;47 Valladolid;2023T3;9,27
Ambos sexos;47 Valladolid;2023T4;9,10
Ambos sexos;47 Valladolid;2024T1;10,56
Ambos sexos;47 Valladolid;2024T2;12,17
Ambos sexos;47 Valladolid;2024T3;9,22
Ambos sexos;49 Zamora;2002T1;10,13
Ambos sexos;49 Zamora;2002T2;10,21
Ambos sexos;49 Zamora;2002T3;9,41
Ambos sexos;49 Zamora;2002T4;8,78
Ambos sexos;49 Zamora;2003T1;13,78
Ambos sexos;49 Zamora;2003T2;14,21
Ambos sexos;49 Zamora;2003T3;13,34
Ambos sexos;49 Zamora;2003T4;12,26
Ambos sexos;49 Zamora;2004T1;13,36
Ambos sexos;49 Zamora;2004T2;11,67
Ambos sexos;49 Zamora;2004T3;12,24
Ambos sexos;49 Zamora;2004T4;10,99
Ambos sexos;49 Zamora;2005T1;8,84
Ambos sexos;49 Zamora;2005T2;9,35
Ambos sexos;49 Zamora;2005T3;12,01
Ambos sexos;49 Zamora;2005T4;10,71
Ambos sexos;49 Zamora;2006T1;9,04
Ambos sexos;49 Zamora;2006T2;9,71
Ambos sexos;49 Zamora;2006T3;8,73
Ambos sexos;49 Zamora;2006T4;9,05
Ambos sexos;49 Zamora;2007T1;9,44
Ambos sexos;49 Zamora;2007T2;8,44
Ambos sexos;49 Zamora;2007T3;7,28
Ambos sexos;49 Zamora;2007T4;8,43
Ambos sexos;49 Zamora;2008T1;8,61
Ambos sexos;49 Zamora;2008T2;7,98
Ambos sexos;49 Zamora;2008T3;10,00
Ambos sexos;49 Zamora;2008T4;11,35
Ambos sexos;49 Zamora;2009T1;14,30
Ambos sexos;49 Zamora;2009T2;16,03
Ambos sexos;49 Zamora;2009T3;12,06
Ambos sexos;49 Zamora;2009T4;14,43
Ambos sexos;49 Zamora;2010T1;16,69
Ambos sexos;49 Zamora;2010T2;18,38
Ambos sexos;49 Zamora;2010T3;16,72
Ambos sexos;49 Zamora;2010T4;16,70
Ambos sexos;49 Zamora;2011T1;21,05
Ambos sexos;49 Zamora;2011T2;17,66
Ambos sexos;49 Zamora;2011T3;17,76
Ambos sexos;49 Zamora;2011T4;17,34
Ambos sexos;49 Zamora;2012T1;20,53
Ambos sexos;49 Zamora;2012T2;22,99
Ambos sexos;49 Zamora;2012T3;23,93
Ambos sexos;49 Zamora;2012T4;25,41
Ambos sexos;49 Zamora;2013T1;27,24
Ambos sexos;49 Zamora;2013T2;25,09
Ambos sexos;49 Zamora;2013T3;27,04
Ambos sexos;49 Zamora;2013T4;25,29
Ambos sexos;49 Zamora;2014T1;25,44
Ambos sexos;49 Zamora;2014T2;26,30
Ambos sexos;49 Zamora;2014T3;26,73
Ambos sexos;49 Zamora;2014T4;26,62
Ambos sexos;49 Zamora;2015T1;27,83
Ambos sexos;49 Zamora;2015T2;22,99
Ambos sexos;49 Zamora;2015T3;17,33
Ambos sexos;49 Zamora;2015T4;19,56
Ambos sexos;49 Zamora;2016T1;21,09
Ambos sexos;49 Zamora;2016T2;19,69
Ambos sexos;49 Zamora;2016T3;18,10
Ambos sexos;49 Zamora;2016T4;16,67
Ambos sexos;49 Zamora;2017T1;18,15
Ambos sexos;49 Zamora;2017T2;16,05
Ambos sexos;49 Zamora;2017T3;14,11
Ambos sexos;49 Zamora;2017T4;16,70
Ambos sexos;49 Zamora;2018T1;21,04
Ambos sexos;49 Zamora;2018T2;17,27
Ambos sexos;49 Zamora;2018T3;15,60
Ambos sexos;49 Zamora;2018T4;14,57
Ambos sexos;49 Zamora;2019T1;14,87
Ambos sexos;49 Zamora;2019T2;14,01
Ambos sexos;49 Zamora;2019T3;12,38
Ambos sexos;49 Zamora;2019T4;14,94
Ambos sexos;49 Zamora;2020T1;14,24
Ambos sexos;49 Zamora;2020T2;13,46
Ambos sexos;49 Zamora;2020T3;13,57
Ambos sexos;49 Zamora;2020T4;11,47
Ambos sexos;49 Zamora;2021T1;13,18
Ambos sexos;49 Zamora;2021T2;11,74
Ambos sexos;49 Zamora;2021T3;10,79
Ambos sexos;49 Zamora;2021T4;9,25
Ambos sexos;49 Zamora;2022T1;13,30
Ambos sexos;49 Zamora;2022T2;12,19
Ambos sexos;49 Zamora;2022T3;10,36
Ambos sexos;49 Zamora;2022T4;13,69
Ambos sexos;49 Zamora;2023T1;14,33
Ambos sexos;49 Zamora;2023T2;11,73
Ambos sexos;49 Zamora;2023T3;12,91
Ambos sexos;49 Zamora;2023T4;15,58
Ambos sexos;49 Zamora;2024T1;15,35
Ambos sexos;49 Zamora;2024T2;10,36
Ambos sexos;49 Zamora;2024T3;13,95
Ambos sexos;50 Zaragoza;2002T1;5,52
Ambos sexos;50 Zaragoza;2002T2;6,06
Ambos sexos;50 Zaragoza;2002T3;6,03
Ambos sexos;50 Zaragoza;2002T4;7,09
Ambos sexos;50 Zaragoza;2003T1;8,43
Ambos sexos;50 Zaragoza;2003T2;8,10
Ambos sexos;50 Zaragoza;2003T3;6,55
Ambos sexos;50 Zaragoza;2003T4;7,03
Ambos sexos;50 Zaragoza;2004T1;7,36
Ambos sexos;50 Zaragoza;2004T2;5,75
Ambos sexos;50 Zaragoza;2004T3;4,84
Ambos sexos;50 Zaragoza;2004T4;5,58
Ambos sexos;50 Zaragoza;2005T1;6,08
Ambos sexos;50 Zaragoza;2005T2;6,55
Ambos sexos;50 Zaragoza;2005T3;5,20
Ambos sexos;50 Zaragoza;2005T4;5,56
Ambos sexos;50 Zaragoza;2006T1;6,59
Ambos sexos;50 Zaragoza;2006T2;6,17
Ambos sexos;50 Zaragoza;2006T3;5,14
Ambos sexos;50 Zaragoza;2006T4;5,22
Ambos sexos;50 Zaragoza;2007T1;6,30
Ambos sexos;50 Zaragoza;2007T2;5,78
Ambos sexos;50 Zaragoza;2007T3;5,37
Ambos sexos;50 Zaragoza;2007T4;5,34
Ambos sexos;50 Zaragoza;2008T1;6,41
Ambos sexos;50 Zaragoza;2008T2;7,16
Ambos sexos;50 Zaragoza;2008T3;7,09
Ambos sexos;50 Zaragoza;2008T4;10,74
Ambos sexos;50 Zaragoza;2009T1;14,32
Ambos sexos;50 Zaragoza;2009T2;14,06
Ambos sexos;50 Zaragoza;2009T3;12,78
Ambos sexos;50 Zaragoza;2009T4;14,66
Ambos sexos;50 Zaragoza;2010T1;16,18
Ambos sexos;50 Zaragoza;2010T2;15,18
Ambos sexos;50 Zaragoza;2010T3;14,33
Ambos sexos;50 Zaragoza;2010T4;17,52
Ambos sexos;50 Zaragoza;2011T1;19,64
Ambos sexos;50 Zaragoza;2011T2;18,51
Ambos sexos;50 Zaragoza;2011T3;17,36
Ambos sexos;50 Zaragoza;2011T4;17,73
Ambos sexos;50 Zaragoza;2012T1;19,41
Ambos sexos;50 Zaragoza;2012T2;19,95
Ambos sexos;50 Zaragoza;2012T3;20,23
Ambos sexos;50 Zaragoza;2012T4;20,09
Ambos sexos;50 Zaragoza;2013T1;24,27
Ambos sexos;50 Zaragoza;2013T2;23,26
Ambos sexos;50 Zaragoza;2013T3;21,60
Ambos sexos;50 Zaragoza;2013T4;20,93
Ambos sexos;50 Zaragoza;2014T1;23,69
Ambos sexos;50 Zaragoza;2014T2;21,68
Ambos sexos;50 Zaragoza;2014T3;19,13
Ambos sexos;50 Zaragoza;2014T4;18,90
Ambos sexos;50 Zaragoza;2015T1;18,78
Ambos sexos;50 Zaragoza;2015T2;17,13
Ambos sexos;50 Zaragoza;2015T3;15,18
Ambos sexos;50 Zaragoza;2015T4;15,33
Ambos sexos;50 Zaragoza;2016T1;15,67
Ambos sexos;50 Zaragoza;2016T2;15,86
Ambos sexos;50 Zaragoza;2016T3;16,17
Ambos sexos;50 Zaragoza;2016T4;13,95
Ambos sexos;50 Zaragoza;2017T1;13,63
Ambos sexos;50 Zaragoza;2017T2;11,39
Ambos sexos;50 Zaragoza;2017T3;11,52
Ambos sexos;50 Zaragoza;2017T4;12,14
Ambos sexos;50 Zaragoza;2018T1;12,15
Ambos sexos;50 Zaragoza;2018T2;10,12
Ambos sexos;50 Zaragoza;2018T3;10,44
Ambos sexos;50 Zaragoza;2018T4;11,61
Ambos sexos;50 Zaragoza;2019T1;10,65
Ambos sexos;50 Zaragoza;2019T2;10,06
Ambos sexos;50 Zaragoza;2019T3;10,31
Ambos sexos;50 Zaragoza;2019T4;10,13
Ambos sexos;50 Zaragoza;2020T1;11,06
Ambos sexos;50 Zaragoza;2020T2;12,03
Ambos sexos;50 Zaragoza;2020T3;12,24
Ambos sexos;50 Zaragoza;2020T4;12,92
Ambos sexos;50 Zaragoza;2021T1;13,35
Ambos sexos;50 Zaragoza;2021T2;12,14
Ambos sexos;50 Zaragoza;2021T3;9,57
Ambos sexos;50 Zaragoza;2021T4;9,88
Ambos sexos;50 Zaragoza;2022T1;11,06
Ambos sexos;50 Zaragoza;2022T2;8,78
Ambos sexos;50 Zaragoza;2022T3;9,53
Ambos sexos;50 Zaragoza;2022T4;9,67
Ambos sexos;50 Zaragoza;2023T1;9,43
Ambos sexos;50 Zaragoza;2023T2;8,94
Ambos sexos;50 Zaragoza;2023T3;8,34
Ambos sexos;50 Zaragoza;2023T4;7,28
Ambos sexos;50 Zaragoza;2024T1;7,73
Ambos sexos;50 Zaragoza;2024T2;7,78
Ambos sexos;50 Zaragoza;2024T3;9,47
Ambos sexos;51 Ceuta;2002T1;7,01
Ambos sexos;51 Ceuta;2002T2;7,66
Ambos sexos;51 Ceuta;2002T3;7,73
Ambos sexos;51 Ceuta;2002T4;5,70
Ambos sexos;51 Ceuta;2003T1;9,47
Ambos sexos;51 Ceuta;2003T2;9,79
Ambos sexos;51 Ceuta;2003T3;8,93
Ambos sexos;51 Ceuta;2003T4;9,65
Ambos sexos;51 Ceuta;2004T1;15,25
Ambos sexos;51 Ceuta;2004T2;13,90
Ambos sexos;51 Ceuta;2004T3;7,67
Ambos sexos;51 Ceuta;2004T4;6,59
Ambos sexos;51 Ceuta;2005T1;19,84
Ambos sexos;51 Ceuta;2005T2;23,09
Ambos sexos;51 Ceuta;2005T3;17,69
Ambos sexos;51 Ceuta;2005T4;17,14
Ambos sexos;51 Ceuta;2006T1;27,49
Ambos sexos;51 Ceuta;2006T2;23,18
Ambos sexos;51 Ceuta;2006T3;19,79
Ambos sexos;51 Ceuta;2006T4;14,44
Ambos sexos;51 Ceuta;2007T1;22,53
Ambos sexos;51 Ceuta;2007T2;20,11
Ambos sexos;51 Ceuta;2007T3;21,20
Ambos sexos;51 Ceuta;2007T4;20,18
Ambos sexos;51 Ceuta;2008T1;16,81
Ambos sexos;51 Ceuta;2008T2;19,48
Ambos sexos;51 Ceuta;2008T3;17,85
Ambos sexos;51 Ceuta;2008T4;15,66
Ambos sexos;51 Ceuta;2009T1;15,49
Ambos sexos;51 Ceuta;2009T2;15,39
Ambos sexos;51 Ceuta;2009T3;19,64
Ambos sexos;51 Ceuta;2009T4;24,01
Ambos sexos;51 Ceuta;2010T1;22,79
Ambos sexos;51 Ceuta;2010T2;26,08
Ambos sexos;51 Ceuta;2010T3;21,98
Ambos sexos;51 Ceuta;2010T4;24,83
Ambos sexos;51 Ceuta;2011T1;25,73
Ambos sexos;51 Ceuta;2011T2;27,02
Ambos sexos;51 Ceuta;2011T3;31,04
Ambos sexos;51 Ceuta;2011T4;27,19
Ambos sexos;51 Ceuta;2012T1;34,71
Ambos sexos;51 Ceuta;2012T2;37,40
Ambos sexos;51 Ceuta;2012T3;38,80
Ambos sexos;51 Ceuta;2012T4;37,17
Ambos sexos;51 Ceuta;2013T1;37,51
Ambos sexos;51 Ceuta;2013T2;33,91
Ambos sexos;51 Ceuta;2013T3;30,96
Ambos sexos;51 Ceuta;2013T4;36,78
Ambos sexos;51 Ceuta;2014T1;31,56
Ambos sexos;51 Ceuta;2014T2;31,40
Ambos sexos;51 Ceuta;2014T3;31,95
Ambos sexos;51 Ceuta;2014T4;32,46
Ambos sexos;51 Ceuta;2015T1;31,76
Ambos sexos;51 Ceuta;2015T2;24,59
Ambos sexos;51 Ceuta;2015T3;30,59
Ambos sexos;51 Ceuta;2015T4;23,25
Ambos sexos;51 Ceuta;2016T1;26,21
Ambos sexos;51 Ceuta;2016T2;26,28
Ambos sexos;51 Ceuta;2016T3;24,64
Ambos sexos;51 Ceuta;2016T4;22,39
Ambos sexos;51 Ceuta;2017T1;23,30
Ambos sexos;51 Ceuta;2017T2;17,79
Ambos sexos;51 Ceuta;2017T3;22,36
Ambos sexos;51 Ceuta;2017T4;26,03
Ambos sexos;51 Ceuta;2018T1;31,44
Ambos sexos;51 Ceuta;2018T2;29,46
Ambos sexos;51 Ceuta;2018T3;30,79
Ambos sexos;51 Ceuta;2018T4;24,02
Ambos sexos;51 Ceuta;2019T1;22,31
Ambos sexos;51 Ceuta;2019T2;24,61
Ambos sexos;51 Ceuta;2019T3;28,76
Ambos sexos;51 Ceuta;2019T4;27,58
Ambos sexos;51 Ceuta;2020T1;23,89
Ambos sexos;51 Ceuta;2020T2;20,30
Ambos sexos;51 Ceuta;2020T3;27,14
Ambos sexos;51 Ceuta;2020T4;26,74
Ambos sexos;51 Ceuta;2021T1;30,54
Ambos sexos;51 Ceuta;2021T2;28,10
Ambos sexos;51 Ceuta;2021T3;33,59
Ambos sexos;51 Ceuta;2021T4;31,17
Ambos sexos;51 Ceuta;2022T1;32,82
Ambos sexos;51 Ceuta;2022T2;23,65
Ambos sexos;51 Ceuta;2022T3;29,60
Ambos sexos;51 Ceuta;2022T4;33,34
Ambos sexos;51 Ceuta;2023T1;27,34
Ambos sexos;51 Ceuta;2023T2;29,42
Ambos sexos;51 Ceuta;2023T3;30,50
Ambos sexos;51 Ceuta;2023T4;32,66
Ambos sexos;51 Ceuta;2024T1;28,99
Ambos sexos;51 Ceuta;2024T2;29,55
Ambos sexos;51 Ceuta;2024T3;29,30
Ambos sexos;52 Melilla;2002T1;10,30
Ambos sexos;52 Melilla;2002T2;0,41
Ambos sexos;52 Melilla;2002T3;2,60
